TIMESTAMP ECG(microV)
789051807542045440 0
789051807549739776 -21
789051807557434240 -30
789051807565128576 -9
789051807572822912 -7
789051807580517248 -52
789051807588211712 -59
789051807595906048 118
789051807603600384 435
789051807611294720 658
789051807618989184 608
789051807626683520 286
789051807634377856 -106
789051807642072192 -217
789051807649766656 -56
789051807657460992 0
789051807665155328 -80
789051807672849664 -73
789051807680544128 -18
789051807688238464 -28
789051807695932800 -52
789051807703627136 -40
789051807711321600 -33
789051807719015936 -35
789051807726710272 -21
789051807734404608 -4
789051807742099072 -2
789051807749793408 0
789051807757487728 11
789051807765182080 18
789051807772876416 26
789051807780570880 42
789051807788265216 49
789051807795959552 44
789051807803653888 54
789051807811348352 54
789051807819042688 47
789051807826737024 68
789051807834431360 66
789051807842125824 30
789051807849820160 23
789051807857514496 33
789051807865208832 28
789051807872903296 11
789051807880597632 7
789051807888291968 9
789051807895986304 4
789051807903680768 -7
789051807911375104 -9
789051807919069440 -11
789051807926763776 -26
789051807934458240 -28
789051807942152576 -18
789051807949846912 -2
789051807957541248 2
789051807965235712 -16
789051807972930048 -18
789051807980624384 -9
789051807988318720 -18
789051807996013184 -30
789051808003707520 -30
789051808011401856 -7
789051808019096192 7
789051808026790656 -16
789051808034484992 -23
789051808042179328 11
789051808049873664 33
789051808057568128 23
789051808065262464 7
789051808072956800 4
789051808080651136 16
789051808088345600 30
789051808096039936 35
789051808103734272 28
789051808111428608 23
789051808119123072 33
789051808126817408 21
789051808134511744 -2
789051808142206080 -9
789051808149900544 -21
789051808157594880 -44
789051808165289216 -44
789051808172983552 -18
789051808180678016 -11
789051808188372352 -37
789051808196066688 -49
789051808203761024 -54
789051808211455488 -106
789051808219149824 -142
789051808226844160 -14
789051808234538496 279
789051808242232960 561
789051808249927296 587
789051808257621632 293
789051808265315968 -85
789051808273010432 -227
789051808280704768 -127
789051808288399104 -78
789051808296093440 -116
789051808303787904 -85
789051808311482240 -33
789051808319176604 -28
789051808326870912 -9
789051808334565248 16
789051808342259712 -16
789051808349954048 -125
789051808357648384 -189
789051808365342720 -125
789051808373037184 -40
789051808380731520 -16
789051808388425856 -18
789051808396120192 -26
789051808403814656 -47
789051808411508992 -59
789051808419203328 -28
789051808426897664 26
789051808434592128 63
789051808442286464 61
789051808449980800 47
789051808457675136 63
789051808465369600 75
789051808473063936 54
789051808480758272 59
789051808488452608 73
789051808496147072 42
789051808503841408 26
789051808511535744 42
789051808519230080 49
789051808526924544 49
789051808534618880 28
789051808542313216 -2
789051808550007552 -2
789051808557702016 16
789051808565396352 11
789051808573090688 -37
789051808580785024 -54
789051808588479488 -2
789051808596173824 14
789051808603868160 -28
789051808611562496 -52
789051808619256960 -35
789051808626951296 2
789051808634645632 16
789051808642339968 -26
789051808650034432 -85
789051808657728768 -89
789051808665423104 -66
789051808673117440 -63
789051808680811904 -59
789051808688506240 -37
789051808696200576 -28
789051808703894912 -30
789051808711589376 -26
789051808719283712 -21
789051808726978048 -7
789051808734672384 4
789051808742366848 0
789051808750061184 -18
789051808757755520 -33
789051808765449856 -33
789051808773144320 -33
789051808780838656 -40
789051808788532992 -35
789051808796227328 -11
789051808803921792 0
789051808811616128 -21
789051808819310464 -26
789051808827004800 -2
789051808834699264 -2
789051808842393600 -26
789051808850087936 -54
789051808857782272 -56
789051808865476736 66
789051808873171072 326
789051808880865482 549
789051808888559872 570
789051808896254208 341
789051808903948672 -28
789051808911643008 -215
789051808919337344 -118
789051808927031680 -40
789051808934726144 -80
789051808942420480 -82
789051808950114816 -71
789051808957809152 -94
789051808965503616 -82
789051808973197952 -59
789051808980892288 -63
789051808988586624 -71
789051808996281088 -66
789051809003975424 -49
789051809011669760 -42
789051809019364096 -44
789051809027058560 -30
789051809034752896 -11
789051809042447232 -18
789051809050141568 -26
789051809057836032 -7
789051809065530368 18
789051809073224704 30
789051809080919040 26
789051809088613504 28
789051809096307840 33
789051809104002176 33
789051809111696512 33
789051809119390976 28
789051809127085312 11
789051809134779648 2
789051809142473984 7
789051809150168448 7
789051809157862784 2
789051809165557120 -2
789051809173251456 -16
789051809180945920 -28
789051809188640256 -28
789051809196334592 -23
789051809204028928 -14
789051809211723392 -16
789051809219417728 -35
789051809227112064 -35
789051809234806400 -21
789051809242500864 -26
789051809250195200 -49
789051809257889536 -66
789051809265583872 -63
789051809273278336 -59
789051809280972672 -61
789051809288667008 -56
789051809296361344 -47
789051809304055808 -59
789051809311750144 -54
789051809319444480 -47
789051809327138816 -54
789051809334833280 -66
789051809342527616 -106
789051809350221952 -113
789051809357916288 -59
789051809365610752 -26
789051809373305088 -28
789051809380999424 -23
789051809388693760 -23
789051809396388224 -30
789051809404082560 -40
789051809411776896 -42
789051809419471232 -37
789051809427165696 -42
789051809434860032 -54
789051809442554358 -52
789051809450248960 -42
789051809457943552 -37
789051809465638144 -37
789051809473332736 -42
789051809481027328 -68
789051809488721792 -116
789051809496416384 -87
789051809504110976 125
789051809511805568 435
789051809519500160 620
789051809527194752 532
789051809534889344 194
789051809542583936 -158
789051809550278400 -246
789051809557972992 -118
789051809565667584 -68
789051809573362176 -118
789051809581056768 -111
789051809588751360 -87
789051809596445952 -97
789051809604140544 -89
789051809611835136 -75
789051809619529600 -80
789051809627224192 -75
789051809634918784 -66
789051809642613376 -75
789051809650307968 -78
789051809658002560 -63
789051809665697152 -42
789051809673391744 -30
789051809681086336 -30
789051809688780800 -23
789051809696475392 -4
789051809704169984 9
789051809711864576 9
789051809719559168 2
789051809727253760 33
789051809734948352 61
789051809742642944 56
789051809750337408 40
789051809758032000 7
789051809765726592 -9
789051809773421184 11
789051809781115776 14
789051809788810368 9
789051809796504960 30
789051809804199552 30
789051809811894144 -2
789051809819588608 -26
789051809827283200 -21
789051809834977792 -23
789051809842672384 -30
789051809850366976 -28
789051809858061568 -33
789051809865756160 -47
789051809873450752 -47
789051809881145344 -35
789051809888839808 -18
789051809896534400 -9
789051809904228992 -9
789051809911923584 -18
789051809919618176 -35
789051809927312768 -56
789051809935007360 -66
789051809942701952 -68
789051809950396416 -63
789051809958091008 -61
789051809965785600 -73
789051809973480192 -80
789051809981174784 -54
789051809988869376 -16
789051809996563968 0
789051810004258494 -28
789051810011953024 -63
789051810019647616 -56
789051810027342208 -37
789051810035036800 -37
789051810042731392 -47
789051810050425856 -52
789051810058120448 -49
789051810065815040 -49
789051810073509632 -59
789051810081204224 -66
789051810088898816 -49
789051810096593408 -33
789051810104288000 -63
789051810111982464 -108
789051810119677056 -16
789051810127371648 260
789051810135066240 537
789051810142760832 601
789051810150455424 374
789051810158150016 -23
789051810165844608 -243
789051810173539200 -163
789051810181233664 -78
789051810188928256 -125
789051810196622848 -132
789051810204317440 -104
789051810212012032 -113
789051810219706624 -92
789051810227401216 -61
789051810235095808 -66
789051810242790400 -61
789051810250484864 -47
789051810258179456 -49
789051810265874048 -49
789051810273568640 -33
789051810281263232 -21
789051810288957824 -18
789051810296652416 -14
789051810304347008 0
789051810312041472 11
789051810319736064 23
789051810327430656 30
789051810335125248 35
789051810342819840 49
789051810350514432 71
789051810358209024 73
789051810365903616 66
789051810373598208 52
789051810381292672 23
789051810388987264 11
789051810396681856 18
789051810404376448 9
789051810412071040 -9
789051810419765632 -21
789051810427460224 -30
789051810435154816 -28
789051810442849408 -16
789051810450543872 -23
789051810458238464 -42
789051810465933056 -28
789051810473627648 2
789051810481322240 4
789051810489016832 -4
789051810496711424 2
789051810504406016 2
789051810512100480 -9
789051810519795072 -23
789051810527489664 -23
789051810535184256 -11
789051810542878848 -21
789051810550573440 -44
789051810558268032 -44
789051810565962628 -44
789051810573656960 -52
789051810581351296 -28
789051810589045760 2
789051810596740096 4
789051810604434432 4
789051810612128768 7
789051810619823232 2
789051810627517568 -21
789051810635211904 -59
789051810642906240 -73
789051810650600704 -61
789051810658295040 -49
789051810665989376 -40
789051810673683712 -40
789051810681378176 -49
789051810689072512 -52
789051810696766848 -59
789051810704461184 -68
789051810712155648 -66
789051810719849984 -68
789051810727544320 -92
789051810735238656 -52
789051810742933120 118
789051810750627456 355
789051810758321792 539
789051810766016128 485
789051810773710592 130
789051810781404928 -215
789051810789099264 -227
789051810796793600 -68
789051810804488064 -73
789051810812182400 -153
789051810819876736 -120
789051810827571072 -71
789051810835265536 -82
789051810842959872 -106
789051810850654208 -101
789051810858348544 -92
789051810866043008 -82
789051810873737344 -71
789051810881431680 -68
789051810889126016 -68
789051810896820480 -56
789051810904514816 -40
789051810912209152 -35
789051810919903488 -28
789051810927597952 -18
789051810935292288 -7
789051810942986624 2
789051810950680960 4
789051810958375424 4
789051810966069760 16
789051810973764096 30
789051810981458432 28
789051810989152896 9
789051810996847232 -7
789051811004541568 -9
789051811012235904 9
789051811019930368 2
789051811027624704 -47
789051811035319040 -52
789051811043013376 -9
789051811050707840 -26
789051811058402176 -75
789051811066096512 -75
789051811073790848 -66
789051811081485312 -75
789051811089179648 -68
789051811096873984 -42
789051811104568320 -56
789051811112262784 -85
789051811119957120 -80
789051811127651504 -73
789051811135346304 -80
789051811143041152 -75
789051811150735872 -73
789051811158430720 -80
789051811166125440 -82
789051811173820288 -111
789051811181515008 -127
789051811189209856 -104
789051811196904576 -104
789051811204599424 -127
789051811212294144 -127
789051811219988992 -101
789051811227683712 -73
789051811235378560 -80
789051811243073280 -116
789051811250768128 -139
789051811258462848 -127
789051811266157696 -101
789051811273852416 -87
789051811281547264 -101
789051811289241984 -120
789051811296936832 -120
789051811304631552 -106
789051811312326400 -92
789051811320021120 -94
789051811327715968 -99
789051811335410688 -94
789051811343105536 -116
789051811350800256 -134
789051811358495104 -37
789051811366189952 194
789051811373884672 440
789051811381579520 523
789051811389274240 326
789051811396969088 -33
789051811404663808 -255
789051811412358656 -208
789051811420053376 -108
789051811427748224 -118
789051811435442944 -137
789051811443137792 -118
789051811450832512 -120
789051811458527360 -132
789051811466222080 -123
789051811473916928 -120
789051811481611648 -134
789051811489306496 -127
789051811497001216 -118
789051811504696064 -120
789051811512390784 -111
789051811520085632 -89
789051811527780352 -78
789051811535475200 -78
789051811543169920 -66
789051811550864768 -54
789051811558559488 -52
789051811566254336 -44
789051811573949056 -35
789051811581643904 -28
789051811589338752 -23
789051811597033472 -21
789051811604728320 -16
789051811612423040 0
789051811620117888 -4
789051811627812608 -28
789051811635507456 -26
789051811643202176 -9
789051811650897024 -11
789051811658591744 -28
789051811666286592 -33
